,user,time,type,square,number
195,D67459B1BB7C4879BF7C1BBA081B16C529F6D5CF3435616AC04D52C723008448,221.0,number_add,41,3
218,D67459B1BB7C4879BF7C1BBA081B16C529F6D5CF3435616AC04D52C723008448,212.0,number_add,39,0
219,D67459B1BB7C4879BF7C1BBA081B16C529F6D5CF3435616AC04D52C723008448,190.0,note_add,40,2
220,D67459B1BB7C4879BF7C1BBA081B16C529F6D5CF3435616AC04D52C723008448,182.0,number_add,40,9
221,D67459B1BB7C4879BF7C1BBA081B16C529F6D5CF3435616AC04D52C723008448,180.0,number_add,40,3
222,D67459B1BB7C4879BF7C1BBA081B16C529F6D5CF3435616AC04D52C723008448,175.0,number_add,39,2
178,D67459B1BB7C4879BF7C1BBA081B16C529F6D5CF3435616AC04D52C723008448,150.0,number_add,4,2
180,D67459B1BB7C4879BF7C1BBA081B16C529F6D5CF3435616AC04D52C723008448,147.0,number_add,49,4
182,D67459B1BB7C4879BF7C1BBA081B16C529F6D5CF3435616AC04D52C723008448,142.0,number_add,48,5
181,D67459B1BB7C4879BF7C1BBA081B16C529F6D5CF3435616AC04D52C723008448,-1.0,enjoy,-1,8
177,D67459B1BB7C4879BF7C1BBA081B16C529F6D5CF3435616AC04D52C723008448,-1.0,difficulty,-1,5
