,user,time,type,square,number
67,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,1016.0,note_add,16,8
68,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,1014.0,note_add,6,8
69,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,1004.0,note_add,28,4
70,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,1003.0,note_add,46,4
71,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,990.0,number_add,44,1
72,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,986.0,number_add,70,1
73,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,985.0,number_add,79,5
74,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,943.0,note_add,63,3
77,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,942.0,note_add,72,3
76,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,938.0,note_add,28,3
105,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,937.0,note_add,46,3
78,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,912.0,note_add,55,9
106,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,911.0,note_add,72,9
107,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,907.0,number_add,58,1
109,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,898.0,note_add,76,4
108,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,896.0,note_add,57,4
110,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,892.0,note_add,66,5
111,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,891.0,note_add,68,5
112,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,870.0,number_add,60,8
113,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,863.0,note_add,62,9
115,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,863.0,note_add,80,9
79,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,856.0,note_add,24,9
80,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,854.0,note_add,6,9
120,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,838.0,number_add,50,1
117,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,829.0,note_add,39,2
118,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,828.0,note_add,40,2
122,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,818.0,number_add,48,5
119,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,794.0,note_add,34,4
82,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,783.0,note_add,34,8
125,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,707.0,note_remove,55,9
84,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,700.0,note_add,63,9
124,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,685.0,number_add,68,5
64,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,683.0,note_remove,66,5
75,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,653.0,number_add,56,4
114,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,652.0,number_remove,56,4
121,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,649.0,note_add,56,4
81,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,648.0,note_add,74,4
126,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,634.0,note_add,69,7
146,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,633.0,note_add,62,7
147,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,624.0,note_add,76,8
148,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,622.0,note_add,77,8
86,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,603.0,number_add,72,9
87,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,602.0,number_add,63,3
88,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,597.0,number_add,62,9
149,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,595.0,number_add,69,7
89,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,590.0,number_add,80,6
90,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,577.0,note_add,55,6
91,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,576.0,note_add,56,6
92,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,573.0,note_add,55,7
93,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,572.0,note_add,56,7
96,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,569.0,number_add,74,4
83,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,567.0,note_remove,56,4
85,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,559.0,number_add,66,6
98,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,544.0,note_add,76,3
99,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,543.0,note_add,77,3
100,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,541.0,note_remove,76,4
101,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,539.0,number_add,57,4
94,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,532.0,note_add,20,7
97,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,503.0,note_add,36,7
95,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,503.0,note_add,36,6
133,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,501.0,note_add,45,6
135,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,501.0,note_add,45,7
137,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,489.0,note_add,35,3
134,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,482.0,note_add,35,7
138,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,481.0,note_add,17,7
139,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,439.0,note_add,42,6
103,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,437.0,note_add,51,6
102,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,110.0,note_add,14,6
104,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,81.0,note_add,4,7
116,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,77.0,note_add,1,7
136,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,67.0,note_remove,6,8
150,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,61.0,note_add,3,8
127,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,60.0,note_add,4,8
140,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,48.0,number_add,16,8
141,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,40.0,number_add,4,7
143,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,39.0,number_remove,4,7
132,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,35.0,note_add,4,8
131,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,35.0,note_add,4,2
123,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,27.0,number_add,1,7
128,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,23.0,number_add,10,9
142,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,21.0,number_add,20,6
129,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,14.0,number_add,56,7
144,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,13.0,number_add,55,6
130,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,-1.0,difficulty,-1,7
145,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,-1.0,enjoy,-1,8
