,user,time,type,square,number
329,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,965.6689,number_add,29,5
327,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,961.0542,number_add,45,6
317,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,954.4137,number_add,27,1
433,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,947.0375,number_add,34,4
312,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,934.2079,number_add,45,4
310,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,932.6681,number_add,45,7
321,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,924.4376,number_add,27,6
322,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,909.8676,number_add,46,6
316,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,898.694,number_add,38,1
328,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,894.3782,number_add,46,2
434,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,887.6382,number_add,45,6
318,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,885.245,number_add,27,7
324,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,880.6282,number_add,35,1
359,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,864.6037,number_add,42,5
358,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,860.5388,number_add,42,8
337,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,858.7977,number_add,43,5
350,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,852.8757,number_add,51,7
353,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,850.8015,number_add,51,9
315,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,849.0948,number_add,53,7
355,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,839.0075,number_add,67,4
320,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,831.8969999999999,number_add,58,9
360,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,823.2834,number_add,68,1
361,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,813.3798,number_add,77,7
325,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,806.7716,number_add,75,2
345,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,802.4393,number_add,57,7
356,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,797.3884,number_add,57,6
339,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,778.0974,number_add,63,2
346,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,772.5281,number_add,65,3
343,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,764.5502,number_add,72,5
340,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,755.683,number_add,64,7
371,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,746.2505,number_add,55,8
370,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,743.6917,number_add,74,9
351,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,735.1955,number_add,63,1
347,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,732.3524,number_add,56,2
335,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,666.5935,number_add,56,1
378,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,663.5994,number_add,63,2
354,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,658.0637,number_remove,37,4
437,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,650.9393,number_add,37,1
348,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,649.4679,number_add,38,4
366,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,612.7061,number_add,79,1
374,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,609.5114,number_add,80,3
344,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,602.1696,number_add,70,6
436,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,592.3863,number_add,70,8
376,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,588.1886,number_add,80,8
397,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,579.8268,number_add,62,2
380,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,576.3149,number_add,60,2
377,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,563.7216,number_add,79,5
387,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,550.5607,number_add,80,1
386,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,538.8705,number_add,70,0
435,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,537.3821,number_add,79,0
375,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,536.3787,number_add,80,0
432,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,535.2081,number_add,62,0
373,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,534.004,number_add,60,0
394,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,525.0738,number_add,10,3
381,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,518.384,number_add,19,4
382,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,508.1786,number_add,18,1
393,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,502.8215,number_add,20,2
390,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,497.86400000000003,number_add,1,5
391,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,491.401,number_add,11,6
388,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,488.7219,number_add,0,9
396,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,477.3882,number_add,15,1
398,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,476.6187,number_remove,15,1
385,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,475.9825,number_add,15,1
389,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,471.5297,number_add,17,4
372,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,466.7916,number_add,8,3
379,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,461.3338,number_add,6,2
392,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,456.8466,number_add,24,6
395,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,452.0759,number_add,24,1
405,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,451.6405,number_add,24,7
401,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,438.2977,number_add,17,6
404,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,427.1705,number_add,25,6
402,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,419.149,number_add,17,4
403,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,408.6159,number_add,16,9
409,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,385.7446,number_add,79,1
399,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,366.1046,number_add,61,2
410,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,358.085,number_add,80,3
384,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,351.9213,number_add,60,5
408,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,333.0831,number_add,70,5
406,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,319.351,number_add,70,6
413,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,316.4036,number_add,69,9
412,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,295.5086,number_add,69,8
407,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,292.0088,number_add,62,8
400,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,287.7234,number_add,80,6
383,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,281.6785,number_add,70,4
411,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,264.9201,number_add,70,3
421,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,247.9127,number_add,65,0
422,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,246.1047,number_add,63,0
417,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,245.0159,number_add,55,0
424,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,242.8736,number_add,72,0
419,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,234.7381,number_add,74,0
415,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,233.4155,number_add,64,0
426,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,228.1758,number_add,69,6
414,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,209.62900000000002,number_add,80,7
416,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,207.8042,number_add,69,7
418,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,203.3845,number_add,69,8
423,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,200.4388,number_add,69,0
425,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,198.7816,number_add,70,0
427,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,197.8444,number_add,80,0
429,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,196.9905,number_add,79,0
430,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,190.1277,number_add,79,1
420,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,179.5798,number_add,70,7
431,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,162.053,number_add,69,6
428,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,149.7988,number_add,80,3
435,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,-1.0,difficulty,-1,7
436,7CDDE2283850D746864FD3ADD64A60E167B8B7525E504F77234757EF3830AC34,-1.0,enjoy,-1,3
