,user,time,type,square,number
305,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,1174.907,number_add,44,4
302,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,1163.085,number_add,34,6
310,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,1134.605,number_add,42,2
301,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,1125.057,note_add,51,5
304,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,1124.756,note_add,51,7
299,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,1124.555,note_add,51,8
313,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,1123.0839999999998,note_add,52,5
312,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,1122.833,note_add,52,8
308,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,1121.495,note_add,53,5
303,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,1121.06,note_add,53,8
307,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,1119.672,note_add,53,7
298,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,1108.702,note_add,46,1
329,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,1108.2839999999999,note_add,46,3
300,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,1107.063,note_add,49,1
309,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,1105.156,note_add,49,3
306,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,1102.932,number_add,48,9
315,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,1072.413,number_add,26,2
314,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,1017.595,number_add,31,2
321,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,1013.3639999999999,number_add,32,4
338,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,1002.1260000000001,note_add,27,5
339,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,1001.039,note_add,27,8
334,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,998.6142,note_add,28,5
341,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,998.0289,note_add,28,9
343,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,996.1224,note_add,29,8
324,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,995.7879,note_add,29,9
349,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,983.1631,note_add,36,1
346,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,982.8621,note_add,36,7
345,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,982.4271,note_add,36,3
348,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,979.7177,note_add,38,1
337,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,979.0487,note_add,38,7
350,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,958.2789,note_add,39,5
340,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,958.0448,note_add,39,8
342,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,956.7242,note_add,41,5
360,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,956.4901,note_add,41,8
354,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,951.0381,note_add,40,1
347,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,949.7174,note_add,40,3
344,5738626B07976D47CCE263AEA693869BBC3DB8F42D9002AEB718915A88AFB62E,945.0176,number_add,14,3
