,user,time,type,square,number
219,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,654.7376,note_add,45,3
210,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,654.4377,note_add,45,9
292,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,652.988,note_add,46,3
294,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,652.738,note_add,46,9
286,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,639.3583,note_add,78,2
295,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,638.2252,note_add,80,2
285,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,604.9514,note_add,25,5
289,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,603.7683,note_add,26,5
282,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,596.6199,number_add,20,6
280,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,582.756,number_add,15,6
287,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,574.5911,number_add,52,6
291,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,567.876,number_add,40,6
278,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,513.7713,note_add,32,5
283,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,512.2882,note_add,41,5
296,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,480.7776,note_add,49,4
277,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,479.6612,note_add,51,4
281,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,476.1786,note_add,51,5
276,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,473.1792,number_add,49,4
216,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,471.8794,number_add,51,5
284,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,452.0831,note_add,6,2
279,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,434.0695,note_add,6,4
267,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,415.4063,note_add,11,1
274,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,413.74,note_add,65,1
273,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,378.6632,note_add,70,5
268,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,377.0635,number_add,70,5
275,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,368.0308,number_add,26,5
270,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,310.2329,note_add,31,7
272,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,300.4154,note_add,32,7
265,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,276.5316,number_remove,25,0
266,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,273.3145,note_remove,25,5
263,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,255.9683,note_add,7,8
269,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,254.1674,note_add,25,8
271,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,246.114,number_add,0,2
264,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,239.861,number_add,17,2
215,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,213.6827,note_remove,6,2
214,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,209.38099999999997,number_add,78,2
245,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,181.4032,note_remove,80,2
251,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,168.6982,number_add,34,2
252,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,162.6957,note_add,62,3
255,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,161.46200000000002,note_add,80,3
223,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,149.1247,note_add,35,4
221,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,148.6412,note_add,35,9
225,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,147.2072,note_add,44,4
253,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,146.4402,note_add,44,9
254,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,133.3183,note_add,60,9
235,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,132.1349,note_add,61,9
227,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,131.0343,note_add,69,9
226,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,121.3479,note_add,60,4
248,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,120.1807,note_add,61,4
249,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,109.4108,note_add,25,4
239,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,95.57301,note_add,75,4
250,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,92.10588,note_remove,75,4
247,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,91.65865,note_add,75,4
224,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,90.20506999999999,number_add,75,4
230,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,61.94648000000001,note_add,4,4
258,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,60.49587,note_add,5,4
217,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,58.09491,number_add,6,4
262,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,49.7263,number_add,6,5
231,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,48.942820000000005,number_remove,6,5
256,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,40.60667,number_add,60,4
238,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,36.98891,note_remove,61,4
257,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,23.50115,note_add,69,8
222,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,21.66722,number_add,6,8
259,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,21.31711,number_add,6,9
228,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,21.21709,number_remove,6,9
234,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,17.61656,note_add,6,8
260,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,17.283160000000002,note_add,6,9
261,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,-1.0,difficulty,-1,7
240,EAC0F31812264841A927C58BD7B9C390709736DDC39AB09B51EB3376B4EA6BE6,-1.0,enjoy,-1,7
