,user,time,type,square,number
543,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,1004.643,note_add,44,4
431,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,1003.306,note_add,44,5
430,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,1002.0360000000001,note_add,44,9
436,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,998.0746,note_add,51,2
390,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,996.0521,note_add,51,4
546,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,994.7661,note_add,51,5
435,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,992.7768,note_add,51,6
441,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,991.3727,note_add,51,9
392,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,987.1113,note_add,52,2
440,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,984.5203,note_add,52,4
393,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,981.3623,note_add,52,5
458,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,979.3566,note_add,52,6
439,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,976.7161,note_add,52,9
391,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,962.9776,note_add,6,2
457,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,960.454,note_add,6,4
336,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,955.9092,note_add,6,8
446,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,954.4876,note_add,6,9
448,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,951.8463,note_add,7,2
460,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,949.0717,note_add,7,4
445,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,941.6657,note_add,7,8
387,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,939.628,note_add,7,9
337,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,934.6649,note_add,15,2
530,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,928.9675,note_add,15,6
535,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,923.502,note_add,15,8
338,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,920.61,note_add,15,9
345,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,909.6124,note_add,17,2
340,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,906.8713,note_add,17,4
341,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,906.0352,note_remove,17,4
342,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,902.3917,note_add,17,9
556,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,896.6422,note_add,25,4
343,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,895.9743,note_add,25,5
554,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,892.2477,note_add,25,6
456,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,885.3284,note_add,25,8
469,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,882.452,note_add,25,9
534,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,875.2341,note_add,26,4
344,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,874.181,note_add,26,5
346,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,871.4064,note_add,26,9
552,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,853.826,note_add,54,1
509,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,850.8172,note_add,54,3
347,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,847.0908,note_add,54,7
466,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,845.9544,note_add,54,8
549,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,845.4701,note_add,54,9
452,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,842.5287,note_add,55,1
348,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,838.8511,note_add,55,3
468,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,836.7803,note_add,55,6
547,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,834.8251,note_add,55,7
349,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,830.5299,note_add,55,8
350,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,830.1954,note_add,55,9
563,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,827.3549,note_add,63,1
467,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,826.0675,note_add,63,3
351,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,823.2102,note_add,63,6
352,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,821.3211,note_remove,63,6
508,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,818.8816,note_add,63,7
353,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,818.1458,note_add,63,8
354,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,815.7058,note_add,63,9
464,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,813.3660000000001,note_add,65,1
355,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,810.4406,note_add,65,3
465,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,806.6981,note_add,65,8
356,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,806.4644,note_add,65,9
357,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,804.7776,note_add,73,1
358,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,801.5532,note_add,73,3
359,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,797.0239,note_add,73,7
360,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,796.7233,note_add,73,8
361,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,796.4893,note_add,73,9
362,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,793.8489,note_add,74,1
363,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,793.2637,note_remove,74,1
364,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,792.1617,note_remove,73,1
365,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,788.1174,note_add,74,3
366,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,785.1259,note_add,74,8
367,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,783.7715,note_add,74,9
368,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,776.7158,number_add,55,6
369,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,766.8412,note_add,58,1
370,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,764.5010000000001,note_add,58,3
372,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,762.1611,note_add,58,4
371,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,759.6526,note_add,58,7
444,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,759.1510000000001,note_add,58,8
513,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,758.8333,note_add,58,9
470,BBC08A218096EC998A698F28DEEFF0BED2F286D5DA3FE1D7003B39191C824B25,753.5204,note_add,59,3
